,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1131,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Wilbur Mexicana,43.644810149647334,-79.3986441942716,Mexican Restaurant
1132,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Essence of Life Organics,43.65411067840614,-79.4004308758787,Organic Grocery
1133,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Campechano,43.645828,-79.400887,Taco Place
1134,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Jimmy's Coffee,43.65449315540114,-79.40131090393002,Café
1135,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Sonic Boom,43.650858882525974,-79.39698455156606,Record Shop
1136,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Gusto 101,43.644988223402216,-79.4002697924689,Italian Restaurant
1137,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Yeti Nails & Spa,43.647937726631774,-79.3963296299419,Cosmetics Shop
1138,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Long & McQuade Musical Instruments,43.66150209753582,-79.42712484537913,Music Store
1139,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Alo,43.64857357946059,-79.39624325999638,French Restaurant
1140,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Christie Pits Park,43.664177378861446,-79.42046642303467,Park
1141,"Little Portugal, Trinity",43.647926700000006,-79.4197497,FIKA Cafe,43.653560276835684,-79.40040209660836,Café
1142,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Banh Mi Boys,43.648649805139854,-79.39685914804579,Sandwich Place
1143,"Little Portugal, Trinity",43.647926700000006,-79.4197497,SOMA chocolatemaker,43.64532829235515,-79.39571438648944,Dessert Shop
1144,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Avenue Open Kitchen,43.647273151492655,-79.39631997359885,Diner
1145,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Grey Gardens,43.653479,-79.401427,Wine Bar
1146,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Sorauren Avenue Park,43.648443306627975,-79.44340467453002,Park
1147,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Victoria Memorial Park,43.642784910591,-79.39959028140169,Park
1148,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Burdock,43.659470306696136,-79.43776297693451,Beer Bar
1149,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Maker Pizza,43.6504011331197,-79.39804047841302,Pizza Place
1150,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Otto's Berlin Döner,43.65638733696026,-79.40278822246442,Doner Restaurant
1151,"Little Portugal, Trinity",43.647926700000006,-79.4197497,GoodLife Fitness Toronto Richmond and Bathurst,43.646365,-79.402312,Gym
1152,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Three Speed,43.6592927979752,-79.43802453551683,Bar
1153,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Golden Patty,43.6546590586465,-79.4011788108254,Caribbean Restaurant
1154,"Little Portugal, Trinity",43.647926700000006,-79.4197497,El Rey,43.652764,-79.400048,Cocktail Bar
1155,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Her Father's Cider Bar + Kitchen,43.66244824890102,-79.40470324675829,Beer Bar
1156,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Loga's Corner,43.64047789212785,-79.43588432996042,Tibetan Restaurant
1157,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Aloette,43.648380956878,-79.39618583130652,Restaurant
1158,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Rasa,43.662756751275445,-79.40398803188654,Restaurant
1159,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Coronation Park,43.63455322391303,-79.40540313720703,Park
1160,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Mira,43.644321001956754,-79.3963609253724,Peruvian Restaurant
1161,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Get Outside,43.6488482587458,-79.39577748658837,Shoe Store
1162,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Art Gallery of Ontario,43.654002860337386,-79.39292172707437,Art Gallery
1163,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Herbs & Nutrition Qi Natural Food,43.665013428045555,-79.41189818065214,Health Food Store
1164,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Insomnia Restaurant and Lounge,43.665179618013326,-79.41096552569321,Restaurant
1165,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Fresh On Spadina,43.648048207763615,-79.39600791264331,Vegetarian / Vegan Restaurant
1166,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Paradise Grapevine,43.662367,-79.42339,Wine Bar
1167,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Fiesta Farms,43.66847077052224,-79.42048512748114,Grocery Store
1168,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Little Pebbles,43.654883,-79.400264,Coffee Shop
1169,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Harbord House,43.66246595195944,-79.40541041671369,Bar
1170,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Totum Life Science King,43.645119,-79.395883,Gym
1171,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Trillium Park,43.62964,-79.40998,Park
1172,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Pizzeria Defina,43.648722638277675,-79.44985455915354,Pizza Place
1173,"Little Portugal, Trinity",43.647926700000006,-79.4197497,The National Yacht Club,43.63175446630469,-79.4021854808,Harbor / Marina
1174,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bar Hop,43.64560340159375,-79.3935826420784,Beer Bar
1175,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bar Hop Brewco,43.649068842850404,-79.39345567330301,Beer Bar
1176,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Strange Love,43.646301465741814,-79.39518379105066,Coffee Shop
1177,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Pai,43.64792310735613,-79.38857932631602,Thai Restaurant
1178,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Toronto Music Garden,43.636901770652464,-79.39393331122407,Garden
1179,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
1180,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Ontario Place Cinesphere IMAX,43.62781730947472,-79.41802296677335,Movie Theater
1181,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Drake Commissary,43.65368718427735,-79.44529020460322,Restaurant
1182,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
1183,"Little Portugal, Trinity",43.647926700000006,-79.4197497,The Ritz-Carlton,43.645330157595886,-79.38708901405334,Hotel
1184,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Steam Whistle Brewing,43.641751628677554,-79.38708862583252,Brewery
1185,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Blood Brothers Brewing,43.66994369492681,-79.43653285503387,Brewery
1186,"Little Portugal, Trinity",43.647926700000006,-79.4197497,CN Tower,43.642277432828145,-79.38705542070056,Monument / Landmark
1187,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Sky Pod,43.64256148814412,-79.38703777833165,Scenic Lookout
1188,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
1189,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
1190,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Koerner Hall,43.667983280307865,-79.3959619437764,Concert Hall
1191,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Delta Hotels by Marriott Toronto,43.6428819,-79.3839491,Hotel
1192,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Roundhouse Park,43.64174513889102,-79.38427882922346,Park
1193,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Ripley's Aquarium of Canada,43.642104321965796,-79.38625159146146,Aquarium
1194,"Little Portugal, Trinity",43.647926700000006,-79.4197497,HTO Park,43.63794857171933,-79.38781965601113,Park
1195,"Little Portugal, Trinity",43.647926700000006,-79.4197497,The Greater Good Bar,43.669409,-79.439267,Bar
1196,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Royal Ontario Museum,43.668367065616046,-79.3948129405877,Museum
1197,"Little Portugal, Trinity",43.647926700000006,-79.4197497,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
1198,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Cabin Fever,43.65544217064788,-79.45663939393057,Bar
1199,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
1200,"The Danforth West, Riverdale",43.6795571,-79.352188,Pantheon,43.67762124481265,-79.35143390043564,Greek Restaurant
1201,"The Danforth West, Riverdale",43.6795571,-79.352188,Cafe Fiorentina,43.677743,-79.350115,Italian Restaurant
1202,"The Danforth West, Riverdale",43.6795571,-79.352188,Withrow Park,43.67489949057737,-79.34843681570193,Park
1203,"The Danforth West, Riverdale",43.6795571,-79.352188,Serano Bakery,43.683139418786745,-79.34653122970155,Bakery
1204,"The Danforth West, Riverdale",43.6795571,-79.352188,Mezes,43.6779622615441,-79.35019606997218,Greek Restaurant
1205,"The Danforth West, Riverdale",43.6795571,-79.352188,MenEssentials,43.677820068604575,-79.35126543045044,Cosmetics Shop
1206,"The Danforth West, Riverdale",43.6795571,-79.352188,Pizzeria Libretto,43.678488633358,-79.34757579277853,Pizza Place
1207,"The Danforth West, Riverdale",43.6795571,-79.352188,Dolce Gelato,43.677772998450614,-79.35118737317053,Ice Cream Shop
1208,"The Danforth West, Riverdale",43.6795571,-79.352188,Re: Reading,43.678506570428084,-79.34767758382526,Bookstore
1209,"The Danforth West, Riverdale",43.6795571,-79.352188,Tapas at Embrujo,43.67617503951251,-79.35841083526611,Tapas Restaurant
1210,"The Danforth West, Riverdale",43.6795571,-79.352188,Riverdale Park East,43.66995145540962,-79.35549259185791,Park
1211,"The Danforth West, Riverdale",43.6795571,-79.352188,7 Numbers,43.677061774959824,-79.35393428891682,Italian Restaurant
1212,"The Danforth West, Riverdale",43.6795571,-79.352188,Evergreen Brick Works,43.68440081921645,-79.36524191949871,Historic Site
1213,"The Danforth West, Riverdale",43.6795571,-79.352188,The Danforth Music Hall,43.676338261234214,-79.35707059920209,Concert Hall
1214,"The Danforth West, Riverdale",43.6795571,-79.352188,Evergreen Brick Works Farmers Market,43.68428204905767,-79.36564877147508,Farmers Market
1215,"The Danforth West, Riverdale",43.6795571,-79.352188,Rooster Coffee House,43.669177107744204,-79.35313352914292,Café
1216,"The Danforth West, Riverdale",43.6795571,-79.352188,Riverdale Perk,43.671184051150945,-79.34681587395134,Café
1217,"The Danforth West, Riverdale",43.6795571,-79.352188,The Don Valley Brick Works Park,43.6850514540152,-79.36701536178589,Park
1218,"The Danforth West, Riverdale",43.6795571,-79.352188,efes bar&grill,43.68024174920371,-79.33834598691139,Gastropub
1219,"The Danforth West, Riverdale",43.6795571,-79.352188,Hailed Coffee,43.6669,-79.345432,Coffee Shop
1220,"The Danforth West, Riverdale",43.6795571,-79.352188,Riverdale Park West,43.66604827676354,-79.36094117493359,Park
1221,"The Danforth West, Riverdale",43.6795571,-79.352188,Riverdale Farm,43.66685035126636,-79.36137564770476,Farm
1222,"The Danforth West, Riverdale",43.6795571,-79.352188,Left Field Brewery,43.67370495341353,-79.33031026982496,Brewery
1223,"The Danforth West, Riverdale",43.6795571,-79.352188,Ha Noi 3 Seasons,43.665578086017604,-79.3521527142361,Asian Restaurant
1224,"The Danforth West, Riverdale",43.6795571,-79.352188,The Only Cafe,43.680408988135255,-79.33789819168385,Beer Bar
1225,"The Danforth West, Riverdale",43.6795571,-79.352188,The Wren,43.6824674097841,-79.32807925839526,American Restaurant
1226,"The Danforth West, Riverdale",43.6795571,-79.352188,Wong's Ice Cream + Store,43.665720828413036,-79.35124262662545,Ice Cream Shop
1227,"The Danforth West, Riverdale",43.6795571,-79.352188,Sakawa Coffee,43.679906,-79.339807,Café
1228,"The Danforth West, Riverdale",43.6795571,-79.352188,Chorley Park,43.687163121858084,-79.37053759951581,Park
1229,"The Danforth West, Riverdale",43.6795571,-79.352188,Summerhill Market,43.68626482142425,-79.37545823237794,Grocery Store
1230,"The Danforth West, Riverdale",43.6795571,-79.352188,Merchants of Green Coffee,43.659916,-79.353963,Coffee Shop
1231,"The Danforth West, Riverdale",43.6795571,-79.352188,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
1232,"The Danforth West, Riverdale",43.6795571,-79.352188,Boxcar Social,43.659722741351565,-79.34687077721378,Café
1233,"The Danforth West, Riverdale",43.6795571,-79.352188,The Broadview Hotel,43.6590599,-79.35003,Hotel
1234,"The Danforth West, Riverdale",43.6795571,-79.352188,Rendez-Vous Restaurant Bar & Cafe,43.68257026831632,-79.32754382523993,Ethiopian Restaurant
1235,"The Danforth West, Riverdale",43.6795571,-79.352188,Ed's Real Scoop,43.660655832455014,-79.3420187548006,Ice Cream Shop
1236,"The Danforth West, Riverdale",43.6795571,-79.352188,White Lily Diner,43.65867460038718,-79.35107379221633,Diner
1237,"The Danforth West, Riverdale",43.6795571,-79.352188,Monarch Park,43.678719042549886,-79.32595669855687,Park
1238,"The Danforth West, Riverdale",43.6795571,-79.352188,Maha's Fine Egyptian Cuisine,43.671757955479535,-79.3284444246658,Egyptian Restaurant
1239,"The Danforth West, Riverdale",43.6795571,-79.352188,Red Rocket Coffee,43.68234009057258,-79.3285298526357,Café
1240,"The Danforth West, Riverdale",43.6795571,-79.352188,Leslieville,43.66207024392778,-79.33785619823739,Neighborhood
1241,"The Danforth West, Riverdale",43.6795571,-79.352188,Descendant Detroit Style Pizza,43.66280217891642,-79.33238038071265,Pizza Place
1242,"The Danforth West, Riverdale",43.6795571,-79.352188,Te Aro,43.66137281675049,-79.33857736283377,Coffee Shop
1243,"The Danforth West, Riverdale",43.6795571,-79.352188,Monarch Park Stadium,43.6781436961028,-79.3240380491706,Soccer Field
1244,"The Danforth West, Riverdale",43.6795571,-79.352188,Dark Horse Espresso Bar,43.65849807585409,-79.35235639621163,Coffee Shop
1245,"The Danforth West, Riverdale",43.6795571,-79.352188,Bobbette & Belle,43.66221000383261,-79.33483045678932,Bakery
1246,"The Danforth West, Riverdale",43.6795571,-79.352188,Fresh from the Farm (Amish & Mennonite Meats),43.69333116755566,-79.34257376620852,Gourmet Shop
1247,"The Danforth West, Riverdale",43.6795571,-79.352188,Rooftop At Broadview Hotel,43.6591094703885,-79.35007412650944,Hotel Bar
1248,"The Danforth West, Riverdale",43.6795571,-79.352188,Black Lab Brewing,43.661839494907305,-79.3291369016646,Brewery
1249,"The Danforth West, Riverdale",43.6795571,-79.352188,Completo,43.66255039511819,-79.33404945763401,Latin American Restaurant
1250,"The Danforth West, Riverdale",43.6795571,-79.352188,Lake Inez,43.672520212121675,-79.32071230366756,Asian Restaurant
1251,"The Danforth West, Riverdale",43.6795571,-79.352188,Zakkushi ざっ串,43.663618353768534,-79.37067046949925,Japanese Restaurant
1252,"The Danforth West, Riverdale",43.6795571,-79.352188,The Keg Steakhouse + Bar,43.66675618397813,-79.37830241801962,Steakhouse
1253,"The Danforth West, Riverdale",43.6795571,-79.352188,The Sidekick,43.66448428095712,-79.3251615270421,Comic Shop
1254,"The Danforth West, Riverdale",43.6795571,-79.352188,Stout Irish Pub,43.66389071833622,-79.3690300810636,Pub
1255,"The Danforth West, Riverdale",43.6795571,-79.352188,Storm Crow Manor,43.66683985695023,-79.38159278029707,Theme Restaurant
1256,"The Danforth West, Riverdale",43.6795571,-79.352188,Underpass Park,43.65576361726024,-79.3548059463501,Park
1257,"The Danforth West, Riverdale",43.6795571,-79.352188,Souk Tabule,43.65375556880743,-79.35439006096168,Mediterranean Restaurant
1258,"The Danforth West, Riverdale",43.6795571,-79.352188,Canadian National Ballet School,43.663681,-79.377237,Dance Studio
1259,"The Danforth West, Riverdale",43.6795571,-79.352188,Udupi Palace,43.67247950462566,-79.32127455331215,Indian Restaurant
1260,"The Danforth West, Riverdale",43.6795571,-79.352188,Hastings Snack Bar,43.66369665013437,-79.32899381239767,Snack Place
1261,"The Danforth West, Riverdale",43.6795571,-79.352188,Sabai Sabai,43.670647205466466,-79.38485656424602,Thai Restaurant
1262,"The Danforth West, Riverdale",43.6795571,-79.352188,Black Camel,43.67701587839681,-79.38936661984528,BBQ Joint
1263,"The Danforth West, Riverdale",43.6795571,-79.352188,Allan Gardens,43.661891653452926,-79.37412858009338,Botanical Garden
1264,"The Danforth West, Riverdale",43.6795571,-79.352188,DanceLifeX Centre,43.66695583448771,-79.3852972984314,Dance Studio
1265,"The Danforth West, Riverdale",43.6795571,-79.352188,Greenhouse Juice Co,43.67910117808306,-79.39068555107286,Juice Bar
1266,"The Danforth West, Riverdale",43.6795571,-79.352188,Corktown Common,43.655617799749734,-79.3562113397429,Park
1267,"The Danforth West, Riverdale",43.6795571,-79.352188,LCBO,43.68149682937831,-79.39126079276781,Liquor Store
1268,"The Danforth West, Riverdale",43.6795571,-79.352188,Tandem Coffee,43.65355870959944,-79.36180945913513,Coffee Shop
1269,"The Danforth West, Riverdale",43.6795571,-79.352188,Roselle Desserts,43.653446723052674,-79.3620167174383,Bakery
1270,"The Danforth West, Riverdale",43.6795571,-79.352188,Bodega Henriette,43.67807709328078,-79.3148675051117,Café
1271,"The Danforth West, Riverdale",43.6795571,-79.352188,Allan Gardens Conservatory,43.661915451854576,-79.3746870789171,Garden
1272,"The Danforth West, Riverdale",43.6795571,-79.352188,Page & Panel: The TCAF Shop,43.67165281613454,-79.38714090280968,Comic Shop
1273,"The Danforth West, Riverdale",43.6795571,-79.352188,Olde Yorke Fish & Chips,43.706141306111306,-79.3618288170822,Fish & Chips Shop
1274,"The Danforth West, Riverdale",43.6795571,-79.352188,Page One Cafe,43.65777161112601,-79.3760725691681,Café
1275,"The Danforth West, Riverdale",43.6795571,-79.352188,Leslieville Farmers Market,43.664901398008624,-79.31978354343948,Farmers Market
1276,"The Danforth West, Riverdale",43.6795571,-79.352188,Maple Leaf Gardens,43.661893748737334,-79.37960504532634,Historic Site
1277,"The Danforth West, Riverdale",43.6795571,-79.352188,Ramsden Park,43.6760683495016,-79.3897054758498,Park
1278,"The Danforth West, Riverdale",43.6795571,-79.352188,The Distillery Historic District,43.65024435658077,-79.35932278633118,Historic Site
1279,"The Danforth West, Riverdale",43.6795571,-79.352188,Loblaws,43.661876101184674,-79.37970103481895,Supermarket
1280,"The Danforth West, Riverdale",43.6795571,-79.352188,Boxcar Social,43.681749741301466,-79.39144664398965,Coffee Shop
1281,"The Danforth West, Riverdale",43.6795571,-79.352188,Knuckle Sandwich,43.69619422287059,-79.32874899594155,Sandwich Place
1282,"The Danforth West, Riverdale",43.6795571,-79.352188,The Alley,43.66592244798498,-79.38556672752236,Bubble Tea Shop
1283,"The Danforth West, Riverdale",43.6795571,-79.352188,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
1284,"The Danforth West, Riverdale",43.6795571,-79.352188,Rooster Coffee,43.65189965670432,-79.36560912104514,Coffee Shop
1285,"The Danforth West, Riverdale",43.6795571,-79.352188,Distillery Sunday Market,43.650074989330655,-79.36183171318665,Farmers Market
1286,"The Danforth West, Riverdale",43.6795571,-79.352188,Royal Beef,43.685325126021965,-79.31498171235116,Butcher
1287,"The Danforth West, Riverdale",43.6795571,-79.352188,Amsterdam Brewery,43.70640367812236,-79.3571624797495,Brewery
1288,"The Danforth West, Riverdale",43.6795571,-79.352188,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
1289,"The Danforth West, Riverdale",43.6795571,-79.352188,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub
1290,"The Danforth West, Riverdale",43.6795571,-79.352188,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
1291,"The Danforth West, Riverdale",43.6795571,-79.352188,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
1292,"The Danforth West, Riverdale",43.6795571,-79.352188,Arvo,43.64996280366945,-79.36144178325522,Coffee Shop
1293,"The Danforth West, Riverdale",43.6795571,-79.352188,Rorschach Brewing Co.,43.6634831695922,-79.31982368639481,Brewery
1294,"The Danforth West, Riverdale",43.6795571,-79.352188,Indigo,43.66906505288213,-79.38905744719285,Bookstore
1295,"The Danforth West, Riverdale",43.6795571,-79.352188,Fahrenheit Coffee,43.65238358726612,-79.37271903848271,Coffee Shop
1296,"The Danforth West, Riverdale",43.6795571,-79.352188,SOMA chocolatemaker,43.65062222570758,-79.35812684032683,Chocolate Shop
1297,"The Danforth West, Riverdale",43.6795571,-79.352188,Waxon Waxbar,43.68282432653121,-79.39197051561601,Spa
1298,"The Danforth West, Riverdale",43.6795571,-79.352188,Godspeed Brewery,43.67262030152577,-79.31922849103603,Brewery
1299,"The Danforth West, Riverdale",43.6795571,-79.352188,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
1300,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Delta Hotels by Marriott Toronto,43.6428819,-79.3839491,Hotel
1301,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
1302,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Pai,43.64792310735613,-79.38857932631602,Thai Restaurant
1303,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
1304,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
1305,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
1306,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Ritz-Carlton,43.645330157595886,-79.38708901405334,Hotel
1307,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
1308,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
1309,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
1310,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Roundhouse Park,43.64174513889102,-79.38427882922346,Park
1311,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
1312,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
1313,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1314,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
1315,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
1316,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
1317,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
1318,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Sky Pod,43.64256148814412,-79.38703777833165,Scenic Lookout
1319,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
1320,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,CN Tower,43.642277432828145,-79.38705542070056,Monument / Landmark
1321,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
1322,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Steam Whistle Brewing,43.641751628677554,-79.38708862583252,Brewery
1323,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Ripley's Aquarium of Canada,43.642104321965796,-79.38625159146146,Aquarium
1324,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
1325,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Harbour Square Park,43.63925269130776,-79.37839547902978,Park
1326,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Fahrenheit Coffee,43.65238358726612,-79.37271903848271,Coffee Shop
1327,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
1328,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
1329,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
1330,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Lake Ontario,43.63894493157648,-79.37966465950012,Lake
1331,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
1332,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Harbourfront Centre,43.63855578926675,-79.38319016270458,Performing Arts Venue
1333,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Mystic Muffin,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
1334,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Harbourfront,43.639525632239106,-79.38068838052389,Neighborhood
1335,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,SOMA chocolatemaker,43.64532829235515,-79.39571438648944,Dessert Shop
1336,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
1337,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Art Gallery of Ontario,43.654002860337386,-79.39292172707437,Art Gallery
1338,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Alo,43.64857357946059,-79.39624325999638,French Restaurant
1339,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Miku,43.64137436,-79.37753063,Japanese Restaurant
1340,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Yeti Nails & Spa,43.647937726631774,-79.3963296299419,Cosmetics Shop
1341,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,NEO COFFEE BAR,43.65070234158804,-79.36925939681731,Coffee Shop
1342,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Avenue Open Kitchen,43.647273151492655,-79.39631997359885,Diner
1343,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
1344,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant
1345,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Bar Hop,43.64560340159375,-79.3935826420784,Beer Bar
